"PASSENGERS","ORIGIN_AIRPORT_ID","ORIGIN","MONTH",
1325.00,14100,"PHL",6,
1325.00,14100,"PHL",5,
1326.00,14100,"PHL",12,
1326.00,11823,"FWA",11,
1327.00,14122,"PIT",10,
1328.00,14100,"PHL",9,
1328.00,14761,"SFB",11,
1329.00,10135,"ABE",5,
1330.00,14122,"PIT",1,
1330.00,13930,"ORD",3,
1331.00,14122,"PIT",7,
1331.00,10529,"BDL",3,
1331.00,11057,"CLT",5,
1331.00,11057,"CLT",6,
1333.00,14100,"PHL",11,
1333.00,14100,"PHL",12,
1334.00,14100,"PHL",4,
1335.00,14100,"PHL",8,
1335.00,14100,"PHL",12,
1337.00,14524,"RIC",2,
1337.00,10135,"ABE",11,
1337.00,14100,"PHL",1,
1337.00,12264,"IAD",4,
1338.00,13930,"ORD",7,
1338.00,13930,"ORD",3,
1338.00,13931,"ORF",12,
1338.00,10135,"ABE",8,
1338.00,14100,"PHL",8,
1339.00,10693,"BNA",11,
1339.00,14100,"PHL",1,
1340.00,15412,"TYS",2,
1340.00,14100,"PHL",8,
1343.00,13230,"MDT",2,
1344.00,14082,"PGD",11,
1345.00,13930,"ORD",5,
1345.00,14100,"PHL",6,
1348.00,14100,"PHL",1,
1348.00,13230,"MDT",5,
1348.00,10434,"AVP",7,
1348.00,13487,"MSP",1,
1349.00,14100,"PHL",6,
1349.00,14100,"PHL",6,
1349.00,13230,"MDT",1,
1349.00,13930,"ORD",4,
1349.00,14100,"PHL",5,
1350.00,12953,"LGA",4,
1351.00,11618,"EWR",11,
1351.00,11193,"CVG",2,
1351.00,13230,"MDT",6,
1352.00,14122,"PIT",4,
1355.00,13487,"MSP",9,
1355.00,14100,"PHL",9,
1356.00,13930,"ORD",1,
1356.00,13930,"ORD",2,
1357.00,14100,"PHL",8,
1357.00,11057,"CLT",8,
1358.00,10434,"AVP",5,
1359.00,13230,"MDT",3,
1360.00,14100,"PHL",9,
1360.00,11042,"CLE",1,
1361.00,14100,"PHL",6,
1361.00,14100,"PHL",9,
1362.00,14100,"PHL",9,
1362.00,14100,"PHL",11,
1363.00,14100,"PHL",1,
1365.00,14100,"PHL",7,
1365.00,14100,"PHL",5,
1366.00,14100,"PHL",4,
1366.00,12892,"LAX",1,
1366.00,14122,"PIT",3,
1367.00,14122,"PIT",5,
1368.00,14100,"PHL",8,
1368.00,14100,"PHL",7,
1369.00,10434,"AVP",6,
1370.00,10434,"AVP",5,
1370.00,10434,"AVP",6,
1370.00,13230,"MDT",1,
1370.00,14100,"PHL",4,
1371.00,14574,"ROA",2,
1371.00,14574,"ROA",11,
1372.00,14100,"PHL",7,
1373.00,11057,"CLT",3,
1374.00,14711,"SCE",1,
1374.00,10693,"BNA",4,
1376.00,14100,"PHL",1,
1376.00,10581,"BGR",1,
1377.00,12892,"LAX",11,
1377.00,14524,"RIC",8,
1377.00,13930,"ORD",12,
1379.00,14100,"PHL",3,
1379.00,10792,"BUF",12,
1380.00,11618,"EWR",6,
1380.00,14100,"PHL",12,
1381.00,14100,"PHL",8,
1381.00,12264,"IAD",9,
1381.00,14100,"PHL",2,
1381.00,13230,"MDT",5,
